Monit_MAP_CODE1,Year,GARAGE_mean,BASEMENT_mean,OTHER_COOLING,UNKNOWN_COOLING,FORCED AIR_COOLING,N_COOLING,Y_COOLING,1 AC UNIT_COOLING,A/CON_COOLING,CENTRAL W/AIR COND_COOLING,1_COOLING,0_COOLING,CONDOMINIUM,UNKNOWN_DWELL_TYPE,OTHER_DWELL,SINGLE-FAMILY / OWNER OCCUPIED,TOWNHOUSE,S.FAM.RES
10001100-01,2008,0.45225464190981435,0.0,0.006631299734748011,0.14588859416445624,0.0,0.0,0.0,0.8474801061007957,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
82009200-01,2006,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
27003501-01,2006,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
82009400-01,2005,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10009500-01,2007,0.3333333333333333,0.0,0.02666666666666667,0.52,0.0,0.0,0.0,0.4533333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
82012300-01,2005,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
27005300-01,2004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
27071100-01,2011,0.6483820047355959,0.05169692186266772,0.0,0.44554064719810577,0.5544593528018943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
82012300-01,2008,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10009500-01,2012,0.6143790849673203,0.0,0.026143790849673203,0.5098039215686274,0.0,0.0,0.0,0.46405228758169936,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
82009700-01,2005,0.0,0.0018270401948842874,0.001218026796589525,0.9981729598051157,0.0,0.0,0.0,0.0,0.0006090133982947625,0.0,0.0,0.0,0.0,0.9981729598051157,0.0018270401948842874,0.0,0.0,0.0
27003501-01,2013,0.8028296207104154,0.6553281155930163,0.0,0.2254665863937387,0.6134858518964479,0.16104756170981335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
27062700-01,2013,0.9135035981374348,0.8810498095103712,0.0,0.10850853675744321,0.8085226471003245,0.08296881614223225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
82010400-01,2005,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
82011301-01,2004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
27003501-01,2007,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
82012200-01,2007,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
27004201-01,2012,0.9194640541708687,0.600777985880997,0.0,0.25010805359458294,0.7498919464054171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10009500-01,2011,0.6266666666666667,0.0,0.013333333333333334,0.5133333333333333,0.0,0.0,0.0,0.47333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
82007700-01,2007,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
27007000-01,2007,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10005200-01,2011,0.4372574385510996,0.0,0.00517464424320828,0.6403622250970246,0.0,0.0,0.0,0.35446313065976714,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
82033400-01,2009,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
27003501-01,2008,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
82012300-01,2004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
27071100-01,2004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
82010400-01,2006,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
27004201-01,2005,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
82015300-01,2004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10012100-01,2006,0.6260162601626016,0.0,0.0,0.5691056910569106,0.0,0.0,0.0,0.43089430894308944,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
27062700-01,2010,0.9006622516556292,0.15894039735099338,0.0,0.1948710722840637,0.8051289277159364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10001100-01,2014,0.8954248366013072,0.0,0.01045751633986928,0.12941176470588237,0.0,0.0,0.0,0.8601307189542484,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
82008900-01,2007,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
82036800-01,2008,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10009500-01,2005,0.6418918918918919,0.0,0.02702702702702703,0.5135135135135135,0.0,0.0,0.0,0.4594594594594595,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
70002600-01,2010,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
